id,suburb_locality_id,major_name_id,major_name,major_name_type,major_name_ascii
1738,1840,100167,Otautau,Town,Otautau
1741,1843,100219,Clinton,Town,Clinton
1754,1857,100225,Waitoa,Major Locality,Waitoa
1755,1858,100110,Temuka,Town,Temuka
1760,1863,100022,Feilding,Town,Feilding
1762,1865,100127,Waiuku,Town,Waiuku
1779,1883,100005,Balclutha,Town,Balclutha
1780,1884,100112,Timaru,Town,Timaru
1784,1888,100112,Timaru,Town,Timaru
1804,1909,100011,Carterton,Town,Carterton
1816,1922,100056,Masterton,Town,Masterton
1825,1931,100176,Havelock,Town,Havelock
1827,1933,100026,Gisborne,Town,Gisborne
1829,1935,100138,Whitianga,Town,Whitianga
1839,1945,100027,Gore,Town,Gore
1843,1949,100003,Ashburton,Town,Ashburton
1844,1950,100067,Oamaru,Town,Oamaru
1847,1953,103231,Hororata,Town,Hororata
1852,1958,100006,Blenheim,Town,Blenheim
1855,1961,100025,Geraldine,Town,Geraldine
1866,1972,100141,Woodville,Town,Woodville
1869,1975,100167,Otautau,Town,Otautau
1870,1976,100038,Invercargill,City,Invercargill
1876,1982,100191,Waimauku,Town,Waimauku
1877,1983,102578,Ngakuru,Town,Ngakuru
1878,1984,104037,Waikanae,Town,Waikanae
1879,1985,100159,Te Kauwhata,Town,Te Kauwhata
1880,1986,100133,Wellsford,Town,Wellsford
1887,1994,100130,Whanganui,Town,Whanganui
1891,1998,100103,Taupō,Town,Taupo
1902,2010,100097,Stratford,Town,Stratford
1903,2011,100130,Whanganui,Town,Whanganui
1910,2018,100093,Rotorua,City,Rotorua
1914,2022,100032,Hastings,City,Hastings
1923,2031,101296,Hunterville,Town,Hunterville
1934,2042,100015,Dannevirke,Town,Dannevirke
1937,2045,100036,Huntly,Town,Huntly
1939,2047,100065,New Plymouth,City,New Plymouth
1947,2056,100135,Whakatāne,Town,Whakatane
1957,2067,102853,Loburn,Town,Loburn
1958,2068,103226,Tai Tapu,Town,Tai Tapu
1963,2073,100238,Ōmarama,Major Locality,Omarama
1965,2075,100005,Balclutha,Town,Balclutha
1974,2085,100014,Cromwell,Town,Cromwell
1978,2089,100134,Westport,Town,Westport
1980,2091,104078,Doyleston,Major Locality,Doyleston
1983,2094,100003,Ashburton,Town,Ashburton
1987,2098,100085,Queenstown,Town,Queenstown
1988,2099,100001,Alexandra,Town,Alexandra
1989,2100,100001,Alexandra,Town,Alexandra
1991,2102,100085,Queenstown,Town,Queenstown
2008,2119,100129,Wānaka,Town,Wanaka
2018,2129,100105,Te Anau,Town,Te Anau
2026,2137,100187,Outram,Town,Outram
2034,2145,100152,Clyde,Town,Clyde
2036,2147,100085,Queenstown,Town,Queenstown
2041,2152,100168,Roxburgh,Town,Roxburgh
2049,2160,103226,Tai Tapu,Town,Tai Tapu
2060,2171,100030,Hamilton,City,Hamilton
2070,2183,100004,Auckland,City,Auckland
2078,2191,100204,Seddon,Town,Seddon
2085,2198,100048,Levin,Town,Levin
2090,2203,100020,Eltham,Town,Eltham
2095,2209,101237,Reporoa,Town,Reporoa
2096,2210,100060,Morrinsville,Town,Morrinsville
2103,2217,100214,Ōhaupō,Town,Ohaupo
2109,2223,100075,Pahiatua,Town,Pahiatua
2110,2224,100026,Gisborne,Town,Gisborne
2112,2226,101474,Pollok,Town,Pollok
2119,2233,100103,Taupō,Town,Taupo
2120,2234,100130,Whanganui,Town,Whanganui
2128,2242,104045,Springston,Town,Springston
2134,2249,100050,Lower Hutt,City,Lower Hutt
2136,2252,100130,Whanganui,Town,Whanganui
2140,2257,100130,Whanganui,Town,Whanganui
2142,2259,100048,Levin,Town,Levin
2145,2262,101346,Waipapa,Town,Waipapa
2148,2265,100093,Rotorua,City,Rotorua
2149,2266,100124,Wairoa,Town,Wairoa
2150,2267,102684,Manutūkē,Town,Manutuke
2152,2269,100135,Whakatāne,Town,Whakatane
2156,2273,100039,Kaikohe,Town,Kaikohe
2162,2279,100020,Eltham,Town,Eltham
2166,2283,100032,Hastings,City,Hastings
2167,2284,100175,Tīrau,Town,Tirau
2170,2287,104074,Moerewa,Town,Moerewa
2173,2290,100135,Whakatāne,Town,Whakatane
2175,2292,100103,Taupō,Town,Taupo
2180,2297,104044,Renwick,Town,Renwick
2189,2306,100014,Cromwell,Town,Cromwell
2192,2309,100129,Wānaka,Town,Wanaka
2196,2313,104031,Mosgiel,Town,Mosgiel
2197,2314,100040,Kaikōura,Town,Kaikoura
2198,2315,100014,Cromwell,Town,Cromwell
2199,2316,100085,Queenstown,Town,Queenstown
2204,2321,102878,Leithfield,Town,Leithfield
2206,2323,100058,Milton,Town,Milton
2207,2325,100129,Wānaka,Town,Wanaka
2220,2338,100085,Queenstown,Town,Queenstown
2222,2340,100166,Ranfurly,Town,Ranfurly
2225,2343,100085,Queenstown,Town,Queenstown
2228,2346,100001,Alexandra,Town,Alexandra
2235,2353,100049,Lincoln,Town,Lincoln
2247,2365,100014,Cromwell,Town,Cromwell
2253,2371,101364,Omanawa,Town,Omanawa
2254,2372,100168,Roxburgh,Town,Roxburgh
2256,2374,100205,Owaka,Town,Owaka
2259,2377,100045,Kawerau,Town,Kawerau
2270,2388,100129,Wānaka,Town,Wanaka
2275,2393,101237,Reporoa,Town,Reporoa
2278,2396,100052,Mangakino,Town,Mangakino
2282,2400,100164,Waverley,Town,Waverley
2286,2404,103207,Waihōpai Valley,Major Locality,Waihopai Valley
2287,2405,100114,Tūrangi,Town,Turangi
2296,2414,100039,Kaikohe,Town,Kaikohe
2298,2416,104074,Moerewa,Town,Moerewa
2299,2417,100103,Taupō,Town,Taupo
2303,2422,103226,Tai Tapu,Town,Tai Tapu
2305,2424,100014,Cromwell,Town,Cromwell
2306,2425,100014,Cromwell,Town,Cromwell
2330,2452,100031,Hanmer Springs,Town,Hanmer Springs
2333,2455,100014,Cromwell,Town,Cromwell
2339,2461,100089,Reefton,Town,Reefton
2341,2463,100085,Queenstown,Town,Queenstown
2344,2466,100040,Kaikōura,Town,Kaikoura
2348,2470,100003,Ashburton,Town,Ashburton
2352,2474,100160,Palmerston,Town,Palmerston
2376,2499,100018,Dunedin,City,Dunedin
2380,2503,100058,Milton,Town,Milton
2390,2513,100028,Greymouth,Town,Greymouth
2391,2514,100028,Greymouth,Town,Greymouth
2402,2525,100101,Tākaka,Town,Takaka
2404,2527,100101,Tākaka,Town,Takaka
2405,2528,100101,Tākaka,Town,Takaka
2407,2530,100101,Tākaka,Town,Takaka
2410,2533,100061,Motueka,Town,Motueka
2412,2535,102929,Upper Moutere,Town,Upper Moutere
2414,2537,103822,Richmond,Town,Richmond
2426,2549,100064,Nelson,City,Nelson
2443,2566,100080,Picton,Town,Picton
2461,2585,100054,Martinborough,Town,Martinborough
2462,2586,100054,Martinborough,Town,Martinborough
2474,2598,100056,Masterton,Town,Masterton
2503,2627,100063,Napier,City,Napier
2511,2636,100026,Gisborne,Town,Gisborne
2514,2639,100026,Gisborne,Town,Gisborne
2515,2640,100026,Gisborne,Town,Gisborne
2522,2648,100026,Gisborne,Town,Gisborne
2532,2662,102686,Paengaroa,Town,Paengaroa
2533,2663,1000056,Maketu,Town,Maketu
2538,2668,104077,Mount Maunganui,Town,Mount Maunganui
2547,2677,100119,Waihi Beach,Town,Waihi Beach
2549,2679,100136,Whangamatā,Town,Whangamata
2551,2681,104082,Pauanui,Town,Pauanui
2554,2685,100138,Whitianga,Town,Whitianga
2558,2689,100138,Whitianga,Town,Whitianga
2559,2690,100138,Whitianga,Town,Whitianga
2561,2692,100138,Whitianga,Town,Whitianga
2565,2696,100013,Coromandel,Town,Coromandel
2567,2698,100013,Coromandel,Town,Coromandel
2569,2700,100013,Coromandel,Town,Coromandel
2570,2701,100013,Coromandel,Town,Coromandel
2571,2702,100013,Coromandel,Town,Coromandel
2573,2704,100013,Coromandel,Town,Coromandel
2577,2708,100013,Coromandel,Town,Coromandel
2578,2709,100013,Coromandel,Town,Coromandel
2579,2710,100013,Coromandel,Town,Coromandel
2581,2712,100013,Coromandel,Town,Coromandel
2583,2714,100111,Thames,Town,Thames
2585,2716,100111,Thames,Town,Thames
2592,2723,100156,Ngatea,Town,Ngatea
2593,2724,1000046,Kaiaua,Town,Kaiaua
2602,2733,100061,Motueka,Town,Motueka
2609,2741,102750,Collingwood,Town,Collingwood
2610,2742,100098,Taihape,Town,Taihape
2616,2749,100180,Lawrence,Town,Lawrence
2626,2759,100133,Wellsford,Town,Wellsford
2636,2769,101172,Te Kōpuru,Town,Te Kopuru
2638,2771,100039,Kaikohe,Town,Kaikohe
2648,2781,100039,Kaikohe,Town,Kaikohe
2660,2793,100041,Kaitaia,Town,Kaitaia
2669,2802,101194,Awanui,Town,Awanui
2672,2805,100041,Kaitaia,Town,Kaitaia
2673,2806,100099,Taipa,Major Locality,Taipa
2677,2810,104030,Mangōnui,Town,Mangonui
2685,2818,100094,Russell,Town,Russell
2691,2824,100094,Russell,Town,Russell
2693,2826,100165,Hikurangi,Town,Hikurangi
2694,2827,100137,Whangārei,City,Whangarei
2695,2828,100137,Whangārei,City,Whangarei
2698,2831,100137,Whangārei,City,Whangarei
2718,2854,100184,Waipu,Town,Waipu
2720,2856,100182,Mangawhai,Town,Mangawhai
2731,2868,104026,Orewa,Town,Orewa
2732,2869,100131,Warkworth,Town,Warkworth
2738,2875,1000028,Silverdale,Town,Silverdale
2745,2882,1000028,Silverdale,Town,Silverdale
2751,2888,100091,Whangaparāoa,Town,Whangaparaoa
2753,2890,100091,Whangaparāoa,Town,Whangaparaoa
2794,2935,100138,Whitianga,Town,Whitianga
2795,2936,100138,Whitianga,Town,Whitianga
2797,2938,100119,Waihi Beach,Town,Waihi Beach
2806,2947,104024,Paraparaumu,Town,Paraparaumu
2807,2948,100070,Ōpunake,Town,Opunake
2810,2951,100065,New Plymouth,City,New Plymouth
2814,2955,101153,Piha,Town,Piha
2911,3995,100111,Thames,Town,Thames
2916,4002,100021,Featherston,Town,Featherston
2917,4003,100021,Featherston,Town,Featherston
2927,4014,100038,Invercargill,City,Invercargill
2928,4015,100039,Kaikohe,Town,Kaikohe
2929,4016,103592,Ōkaihau,Town,Okaihau
2930,4017,100039,Kaikohe,Town,Kaikohe
2931,4018,102209,South Head,Town,South Head
2932,4019,102209,South Head,Town,South Head
2939,4026,102110,Hamurana,Town,Hamurana
2941,4028,100107,Te Awamutu,Town,Te Awamutu
2945,4033,103588,Clevedon,Town,Clevedon
2952,4041,100056,Masterton,Town,Masterton
2953,4042,100095,Shannon,Town,Shannon
2954,4043,100238,Ōmarama,Major Locality,Omarama
2957,4046,100067,Oamaru,Town,Oamaru
2964,4054,100038,Invercargill,City,Invercargill
2967,4058,100115,Twizel,Town,Twizel
2975,4066,100205,Owaka,Town,Owaka
2980,4072,100121,Waiouru,Town,Waiouru
2981,4074,100093,Rotorua,City,Rotorua
2982,4075,100093,Rotorua,City,Rotorua
2986,4080,101955,Te Urewera,Major Locality,Te Urewera
2990,4084,102839,Diamond Harbour,Town,Diamond Harbour
2993,4087,101956,Mercer,Town,Mercer
2998,4095,100105,Te Anau,Town,Te Anau
3005,4105,100205,Owaka,Town,Owaka
3010,4110,100036,Huntly,Town,Huntly
3011,4111,100046,Kerikeri,Town,Kerikeri
3014,4114,100156,Ngatea,Town,Ngatea
3016,4116,100159,Te Kauwhata,Town,Te Kauwhata
3022,4125,100061,Motueka,Town,Motueka
3023,4126,102750,Collingwood,Town,Collingwood
3024,4127,102750,Collingwood,Town,Collingwood
3032,4170,103822,Richmond,Town,Richmond
3049,4396,100061,Motueka,Town,Motueka
3053,4494,100050,Lower Hutt,City,Lower Hutt
3061,4649,100004,Auckland,City,Auckland
3131,6527,104030,Mangōnui,Town,Mangonui
3170,8644,100003,Ashburton,Town,Ashburton
3177,8651,100231,Waiheke Island,Town,Waiheke Island
3187,8663,100118,Waihi,Town,Waihi
3190,8666,100165,Hikurangi,Town,Hikurangi
3191,8667,100075,Pahiatua,Town,Pahiatua
3192,8668,100075,Pahiatua,Town,Pahiatua
3206,8682,104046,Tongariro Forest Park,Major Locality,Tongariro Forest Park
3208,8684,100102,Taumarunui,Town,Taumarunui
3223,8701,104051,Mount Pleasant,Major Locality,Mount Pleasant
3228,8751,104054,Big Omaha,Major Locality,Big Omaha
3251,8776,100231,Waiheke Island,Town,Waiheke Island
3252,8777,100091,Whangaparāoa,Town,Whangaparaoa
3259,8791,100088,Rangiora,Town,Rangiora
3261,8795,100159,Te Kauwhata,Town,Te Kauwhata
3276,8811,100130,Whanganui,Town,Whanganui
3292,8830,104079,Lansdowne,Major Locality,Lansdowne
3293,8831,100084,Putāruru,Town,Putaruru
3303,8843,200008,Winchester,Major Locality,Winchester
3309,8855,100115,Twizel,Town,Twizel
3315,8861,100103,Taupō,Town,Taupo
3319,8865,100103,Taupō,Town,Taupo
3325,8871,100217,Tangimoana,Major Locality,Tangimoana
3330,8876,100236,Kumeū,Town,Kumeu
3336,8883,100085,Queenstown,Town,Queenstown
3338,8886,100026,Gisborne,Town,Gisborne
3339,8887,100026,Gisborne,Town,Gisborne
3341,8889,100026,Gisborne,Town,Gisborne
3373,8937,100082,Porirua,City,Porirua
3376,8946,100134,Westport,Town,Westport
3379,8949,100089,Reefton,Town,Reefton
3382,8952,100134,Westport,Town,Westport
3389,8959,100134,Westport,Town,Westport
3394,8967,100101,Tākaka,Town,Takaka
3398,8971,100131,Warkworth,Town,Warkworth
3407,8980,100040,Kaikōura,Town,Kaikoura
9,9,100127,Waiuku,Town,Waiuku
26,27,100038,Invercargill,City,Invercargill
55,57,100003,Ashburton,Town,Ashburton
59,61,100219,Clinton,Town,Clinton
73,75,100077,Palmerston North,City,Palmerston North
134,141,100171,Tapanui,Town,Tapanui
164,174,100083,Pukekohe,Town,Pukekohe
192,202,104034,Lyttelton,Town,Lyttelton
210,220,100027,Gore,Town,Gore
219,229,100011,Carterton,Town,Carterton
246,257,100067,Oamaru,Town,Oamaru
248,259,100013,Coromandel,Town,Coromandel
310,326,100011,Carterton,Town,Carterton
311,327,100167,Otautau,Town,Otautau
314,330,100142,Edendale,Major Locality,Edendale
341,357,100037,Inglewood,Town,Inglewood
370,386,100038,Invercargill,City,Invercargill
374,390,100167,Otautau,Town,Otautau
402,418,100151,Amberley,Town,Amberley
453,469,100003,Ashburton,Town,Ashburton
469,485,100202,Kurow,Major Locality,Kurow
477,493,100003,Ashburton,Town,Ashburton
481,499,100188,Tuatapere,Town,Tuatapere
490,509,104033,Havelock North,Town,Havelock North
491,510,100069,Ōpōtiki,Town,Opotiki
494,513,100033,Hāwera,Town,Hawera
516,535,100112,Timaru,Town,Timaru
532,553,100080,Picton,Town,Picton
552,575,100030,Hamilton,City,Hamilton
572,599,100160,Palmerston,Town,Palmerston
579,608,100159,Te Kauwhata,Town,Te Kauwhata
584,613,100103,Taupō,Town,Taupo
590,619,100082,Porirua,City,Porirua
600,629,100040,Kaikōura,Town,Kaikoura
610,639,100684,Papamoa,Town,Papamoa
611,640,100041,Kaitaia,Town,Kaitaia
614,643,104044,Renwick,Town,Renwick
621,650,100079,Pātea,Town,Patea
629,658,100078,Papakura,Town,Papakura
669,700,100097,Stratford,Town,Stratford
673,704,1000047,Kirwee,Town,Kirwee
688,719,100095,Shannon,Town,Shannon
710,743,100073,Oxford,Town,Oxford
712,745,100065,New Plymouth,City,New Plymouth
715,748,100112,Timaru,Town,Timaru
729,763,100038,Invercargill,City,Invercargill
731,765,100200,Murchison,Town,Murchison
766,804,100026,Gisborne,Town,Gisborne
800,842,100102,Taumarunui,Town,Taumarunui
809,853,100080,Picton,Town,Picton
829,875,102786,Matakana,Town,Matakana
831,877,100200,Murchison,Town,Murchison
839,885,104032,Wyndham,Town,Wyndham
840,886,100490,Mātāwai,Major Locality,Matawai
880,928,100097,Stratford,Town,Stratford
883,931,100110,Temuka,Town,Temuka
904,952,100080,Picton,Town,Picton
943,993,100023,Foxton,Town,Foxton
959,1012,100205,Owaka,Town,Owaka
961,1015,100022,Feilding,Town,Feilding
968,1022,100107,Te Awamutu,Town,Te Awamutu
984,1038,100039,Kaikohe,Town,Kaikohe
987,1041,100211,Nightcaps,Major Locality,Nightcaps
1011,1070,100154,Ōakura,Town,Oakura
1016,1076,100207,Ohai,Major Locality,Ohai
1017,1077,100009,Bulls,Town,Bulls
1062,1125,100025,Geraldine,Town,Geraldine
1063,1126,100025,Geraldine,Town,Geraldine
1066,1129,100167,Otautau,Town,Otautau
1069,1132,100139,Winton,Town,Winton
1077,1141,100167,Otautau,Town,Otautau
1082,1147,100033,Hāwera,Town,Hawera
1106,1171,100026,Gisborne,Town,Gisborne
1111,1176,104031,Mosgiel,Town,Mosgiel
1122,1188,100137,Whangārei,City,Whangarei
1172,1238,100036,Huntly,Town,Huntly
1196,1262,100065,New Plymouth,City,New Plymouth
1202,1269,100097,Stratford,Town,Stratford
1244,1314,100098,Taihape,Town,Taihape
1255,1327,100108,Te Kūiti,Town,Te Kuiti
1263,1335,100205,Owaka,Town,Owaka
1298,1374,100006,Blenheim,Town,Blenheim
1314,1390,104037,Waikanae,Town,Waikanae
1410,1494,100219,Clinton,Town,Clinton
1468,1557,100205,Owaka,Town,Owaka
1484,1573,100061,Motueka,Town,Motueka
1493,1583,100097,Stratford,Town,Stratford
1497,1587,100171,Tapanui,Town,Tapanui
1498,1588,100128,Wakefield,Town,Wakefield
1507,1597,100139,Winton,Town,Winton
1512,1603,100133,Wellsford,Town,Wellsford
1532,1623,100839,Tahuna,Town,Tahuna
1533,1624,100071,Ōtaki,Town,Otaki
1546,1637,100080,Picton,Town,Picton
1550,1641,100109,Te Puke,Town,Te Puke
1555,1646,100033,Hāwera,Town,Hawera
1560,1651,100080,Picton,Town,Picton
1589,1683,100112,Timaru,Town,Timaru
1611,1705,100064,Nelson,City,Nelson
1615,1709,100033,Hāwera,Town,Hawera
1631,1728,100143,Kaiapoi,Town,Kaiapoi
1645,1743,100097,Stratford,Town,Stratford
1649,1747,100038,Invercargill,City,Invercargill
1653,1752,102929,Upper Moutere,Town,Upper Moutere
1658,1757,100994,Urenui,Town,Urenui
1676,1776,100160,Palmerston,Town,Palmerston
1680,1780,100994,Urenui,Town,Urenui
1713,1814,100144,Ngāruawāhia,Town,Ngaruawahia
1720,1821,100063,Napier,City,Napier
1781,1885,100112,Timaru,Town,Timaru
1794,1899,100027,Gore,Town,Gore
1796,1901,100056,Masterton,Town,Masterton
1800,1905,102911,West Eyreton,Town,West Eyreton
1803,1908,100187,Outram,Town,Outram
1832,1938,100135,Whakatāne,Town,Whakatane
1840,1946,100003,Ashburton,Town,Ashburton
1854,1960,100006,Blenheim,Town,Blenheim
1884,1991,100206,Ōtāne,Town,Otane
1889,1996,103859,Raetihi,Town,Raetihi
1895,2002,100103,Taupō,Town,Taupo
1921,2029,102750,Collingwood,Town,Collingwood
1930,2038,100023,Foxton,Town,Foxton
1953,2063,100002,Arrowtown,Town,Arrowtown
1984,2095,100085,Queenstown,Town,Queenstown
2020,2131,100129,Wānaka,Town,Wanaka
2024,2135,100030,Hamilton,City,Hamilton
2029,2140,100001,Alexandra,Town,Alexandra
2035,2146,100014,Cromwell,Town,Cromwell
2050,2161,101249,Lake Hāwea,Town,Lake Hawea
2065,2177,100089,Reefton,Town,Reefton
2115,2229,103388,Pongakawa,Town,Pongakawa
2118,2232,100036,Huntly,Town,Huntly
2127,2241,100190,Cheviot,Town,Cheviot
2132,2247,101049,Manakau,Town,Manakau
2201,2318,100202,Kurow,Major Locality,Kurow
2218,2336,100090,Riverton/Aparima,Town,Riverton/Aparima
2223,2341,100038,Invercargill,City,Invercargill
2226,2344,100114,Tūrangi,Town,Turangi
2229,2347,100065,New Plymouth,City,New Plymouth
2260,2378,100085,Queenstown,Town,Queenstown
2264,2382,100040,Kaikōura,Town,Kaikoura
2276,2394,100015,Dannevirke,Town,Dannevirke
2323,2443,100114,Tūrangi,Town,Turangi
2337,2459,100168,Roxburgh,Town,Roxburgh
2355,2477,100155,Waikouaiti,Town,Waikouaiti
2356,2478,101019,Waitati,Town,Waitati
2373,2496,100018,Dunedin,City,Dunedin
2374,2497,100018,Dunedin,City,Dunedin
2379,2502,100018,Dunedin,City,Dunedin
2383,2506,100038,Invercargill,City,Invercargill
2501,2625,100063,Napier,City,Napier
2520,2646,100197,Ruatoria,Town,Ruatoria
2526,2656,100069,Ōpōtiki,Town,Opotiki
2530,2660,100135,Whakatāne,Town,Whakatane
2550,2680,100136,Whangamatā,Town,Whangamata
2557,2688,100138,Whitianga,Town,Whitianga
2563,2694,100138,Whitianga,Town,Whitianga
2566,2697,100013,Coromandel,Town,Coromandel
2576,2707,100013,Coromandel,Town,Coromandel
2617,2750,100098,Taihape,Town,Taihape
2618,2751,100187,Outram,Town,Outram
2640,2773,100017,Dargaville,Town,Dargaville
2643,2776,100017,Dargaville,Town,Dargaville
2646,2779,100039,Kaikohe,Town,Kaikohe
2647,2780,100039,Kaikohe,Town,Kaikohe
2649,2782,100039,Kaikohe,Town,Kaikohe
2652,2785,103592,Ōkaihau,Town,Okaihau
2667,2800,101194,Awanui,Town,Awanui
2671,2804,101205,Karikari Peninsula,Town,Karikari Peninsula
2676,2809,104022,Coopers Beach,Major Locality,Coopers Beach
2678,2811,102624,Kaeo,Town,Kaeo
2682,2815,100076,Paihia,Town,Paihia
2683,2816,100094,Russell,Town,Russell
2684,2817,100165,Hikurangi,Town,Hikurangi
2688,2821,100196,Opua,Town,Opua
2728,2864,100131,Warkworth,Town,Warkworth
2798,2939,100069,Ōpōtiki,Town,Opotiki
2802,2943,100021,Featherston,Town,Featherston
2824,2965,101169,Paparoa,Town,Paparoa
2909,3993,100118,Waihi,Town,Waihi
2924,4011,100161,Fairlie,Town,Fairlie
2947,4035,100010,Cambridge,Town,Cambridge
2951,4040,100055,Marton,Town,Marton
2965,4055,100180,Lawrence,Town,Lawrence
2994,4089,101958,Mōkau,Major Locality,Mokau
3038,4253,100038,Invercargill,City,Invercargill
3073,4780,100004,Auckland,City,Auckland
3085,4899,103822,Richmond,Town,Richmond
3130,6526,103775,Muriwai,Town,Muriwai
3140,6541,100160,Palmerston,Town,Palmerston
3203,8679,100102,Taumarunui,Town,Taumarunui
3209,8685,100130,Whanganui,Town,Whanganui
3212,8688,100234,Waharoa,Town,Waharoa
3226,8705,104075,Waddington,Major Locality,Waddington
3238,8763,100028,Greymouth,Town,Greymouth
3313,8859,100090,Riverton/Aparima,Town,Riverton/Aparima
3321,8867,100103,Taupō,Town,Taupo
3381,8951,100089,Reefton,Town,Reefton
3385,8955,100134,Westport,Town,Westport
3406,8979,100077,Palmerston North,City,Palmerston North
1739,1841,200015,Minden,Town,Minden
2004,2115,200014,Lower Kaimai,Major Locality,Lower Kaimai
2535,2665,200017,Waitao,Major Locality,Waitao
2541,2671,200016,Te Puna,Town,Te Puna
3571,8996,100948,Te Kaha,Major Locality,Te Kaha
3573,8993,102952,Ngahere,Major Locality,Ngahere
3572,8995,100111,Thames,Town,Thames
734,768,100195,Lumsden,Town,Lumsden
